station_id,physical_configuration,latitud,longitud,address,post_code,capacity,last_updated
439.0,ELECTRICBIKESTATION,41.3685394,2.1328403,"RBLA. BADAL, 73 | C/ CONSTITUCIÃ",08014,17.0,1759269304.0
440.0,ELECTRICBIKESTATION,41.417694,2.1976864,"C/ SELVA DE MAR, 230",08020,27.0,1759269304.0
441.0,ELECTRICBIKESTATION,41.3754426,2.1398409,"C/ WATT, 2",08014,18.0,1759269304.0
442.0,ELECTRICBIKESTATION,41.3649272,2.138599,"C/ MINERIA, 30",08038,18.0,1759269304.0
443.0,ELECTRICBIKESTATION,41.3887127,2.1542277,"C/ CASANOVA, 139",08036,32.0,1759269304.0
444.0,ELECTRICBIKESTATION,41.3717304,2.1554047,"C/ LLEIDA, 40",08004,27.0,1759269304.0
445.0,ELECTRICBIKESTATION,41.3755016,2.154004,"C/ VILAMARÃ, 2",08015,24.0,1759269304.0
446.0,ELECTRICBIKESTATION,41.3779974,2.1884228,"PG. JOAN DE BORBÃ, 42",08003,15.0,1759269304.0
447.0,ELECTRICBIKESTATION,41.3943033,2.1860256,"C/ ALMOGÃVERS, 63",08018,27.0,1759269304.0
448.0,ELECTRICBIKESTATION,41.3972809,2.1997869,"C/ RAMÃN TURRÃ, 160",08005,27.0,1759269304.0
449.0,ELECTRICBIKESTATION,41.4058109,2.1949461,"C/ BOLIVIA, 120",08018,27.0,1759269304.0
450.0,ELECTRICBIKESTATION,41.410712,2.2061691,"C/ CRISTOBAL DE MOURA, 84",08019,27.0,1759269304.0
451.0,ELECTRICBIKESTATION,41.4140598,2.2150487,"C/ PALLARS, 504",08019,24.0,1759269304.0
452.0,ELECTRICBIKESTATION,41.4194972,2.20934,"GRAN VIA DE LES CORTS CATALANES, 1157 (D)",08020,54.0,1759269304.0
454.0,ELECTRICBIKESTATION,41.4072349,2.1684799,"C/ SARDENYA, 402",08025,26.0,1759269304.0
455.0,ELECTRICBIKESTATION,41.4105848,2.1826833,"C/ PROVENÃA, 595",08026,22.0,1759269304.0
456.0,ELECTRICBIKESTATION,41.4143392,2.1874539,"C/ MÃRCIA, 1",08026,21.0,1759269304.0
457.0,ELECTRICBIKESTATION,41.4383117,2.2039823,"C/ GRANADELLA, 10-19 | C/ SAS",08030,18.0,1759269304.0
458.0,ELECTRICBIKESTATION,41.4457962,2.2010422,"C/ TUCUMÃN, 21",08030,24.0,1759269304.0
459.0,ELECTRICBIKESTATION,41.4479402,2.1976757,"PG. SANTA COLOMA, 105",08030,39.0,1759269304.0
460.0,ELECTRICBIKESTATION,41.4513863,2.1894717,"C/ MIREIA, 28",08033,15.0,1759269304.0
461.0,ELECTRICBIKESTATION,41.442489,2.185727,"AV. RIO DE JANEIRO, 118",08016,28.0,1759269304.0
462.0,ELECTRICBIKESTATION,41.446923,2.184857,"C/ PALAMÃS, 33",08033,28.0,1759269304.0
463.0,ELECTRICBIKESTATION,41.4490679,2.1833801,"C/ PEDROSA, 24",08033,24.0,1759269304.0
464.0,ELECTRICBIKESTATION,41.439692,2.182335,"AV. RIO DE JANEIRO, 96",08016,24.0,1759269304.0
465.0,ELECTRICBIKESTATION,41.3954094,2.1599427,"C/ ROSSELLÃ, 261",08008,27.0,1759269304.0
466.0,ELECTRICBIKESTATION,41.443387,2.1813051,"C/ PABLO IGLESIAS, 21",08016,30.0,1759269304.0
467.0,ELECTRICBIKESTATION,41.4450463,2.176726,PL. JESÃS CARRASCO,08042,20.0,1759269304.0
468.0,ELECTRICBIKESTATION,41.4480464,2.1775154,"C/ NOU BARRIS, 23",08042,18.0,1759269304.0
469.0,ELECTRICBIKESTATION,41.4417001,2.1781553,"C/ SANT FRANCESC XAVIER, 1",08016,12.0,1759269304.0
470.0,ELECTRICBIKESTATION,41.4432762,2.1746238,"C/ GÃNGORA, 23",08042,24.0,1759269304.0
471.0,ELECTRICBIKESTATION,41.4389014,2.1715576,"PG. VALLDAURA, 171",08042,24.0,1759269304.0
472.0,ELECTRICBIKESTATION,41.4427374,2.170393,"VIA FAVÃNCIA, 186",08042,23.0,1759269304.0
473.0,ELECTRICBIKESTATION,41.4388644,2.1657506,"PG. FABRA I PUIG, 449",08042,21.0,1759269304.0
474.0,ELECTRICBIKESTATION,41.4418604,2.1664224,"VIA FAVÃNCIA, 47",08042,24.0,1759269304.0
475.0,ELECTRICBIKESTATION,41.4216738,2.1799878,"C/ CAMPO FLORIDO, 66",08027,19.0,1759269304.0
476.0,ELECTRICBIKESTATION,41.422037,2.174401,"C/ PERIODISTES, 9",08032,18.0,1759269304.0
477.0,ELECTRICBIKESTATION,41.4260751,2.1722534,"C/ AMILCAR, 78",08032,26.0,1759269304.0
478.0,ELECTRICBIKESTATION,41.4276076,2.1697582,"C/ ESCULTOR LLIMONA, 7",08031,30.0,1759269304.0
479.0,ELECTRICBIKESTATION,41.430623,2.1671068,"PG. FABRA I PUIG, 344",08031,18.0,1759269304.0
480.0,ELECTRICBIKESTATION,41.4333259,2.1629258,"PG. FABRA I PUIG, 385",08031,28.0,1759269304.0
481.0,ELECTRICBIKESTATION,41.4357978,2.163872,"PG. FABRA I PUIG, 411",08031,27.0,1759269304.0
482.0,ELECTRICBIKESTATION,41.4372022,2.1620235,"PG. UNIVERSAL, 29 | C/ DOCTOR LETAMENDI",08042,23.0,1759269304.0
483.0,ELECTRICBIKESTATION,41.4294833044993,2.15908110912321,"BAIXADA DE LA PLANA, 35",08032,32.0,1759269304.0
484.0,ELECTRICBIKESTATION,41.4345997,2.1585268,"C/ EDUARD TODA, 33 | C/ DOCTOR LETAMENDI",08031,27.0,1759269304.0
485.0,ELECTRICBIKESTATION,41.4374904,2.1565742,"PG. VALLDAURA, 26",08031,27.0,1759269304.0
486.0,ELECTRICBIKESTATION,41.4306102,2.1564551,"C/ PORTO, 35 | AV. ESTATUT DE CATALUNYA",08032,28.0,1759269304.0
487.0,ELECTRICBIKESTATION,41.4267638,2.1521909,"C/ LISBOA, 128",08032,27.0,1759269304.0
488.0,ELECTRICBIKESTATION,41.4347859,2.147904,"AV. CAN MARCET, 36",08035,27.0,1759269304.0
489.0,ELECTRICBIKESTATION,41.4312335,2.1499103,"C/ JORGE MANRIQUE, 15",08035,27.0,1759269304.0
490.0,ELECTRICBIKESTATION,41.4280668,2.1443777,"PG. VALL D'HEBRÃN, 168",08035,49.0,1759269304.0
491.0,ELECTRICBIKESTATION,41.4306689,2.1456449,"C/ PARE MARIANA, 24",08035,27.0,1759269304.0
492.0,ELECTRICBIKESTATION,41.3943454,2.1751709,PL. TETUAN,08010,23.0,1759269304.0
493.0,ELECTRICBIKESTATION,41.419965,2.1401823,"PG. VALL D'HEBRÃN, 80",08023,24.0,1759269304.0
494.0,ELECTRICBIKESTATION,41.3896967,2.1652199,"RBLA. CATALUNYA, 33 - C/ DIPUTACIÃ",08007,24.0,1759269304.0
495.0,ELECTRICBIKESTATION,41.377846,2.150523,"C/ DIPUTACIÃ, 22",08015,21.0,1759269304.0
496.0,ELECTRICBIKESTATION,41.4048623,2.174799,"C/ PROVENÃA, 445",08025,18.0,1759269304.0
497.0,ELECTRICBIKESTATION,41.4095489,2.1360313,"PTGE. MALUQUER, 16",08022,8.0,1759269304.0
498.0,ELECTRICBIKESTATION,41.4144967,2.1402433,"C/ ESTEVE TERRADAS, 42",08023,26.0,1759269304.0
499.0,ELECTRICBIKESTATION,41.4160558,2.1421504,"AV. VALLCARCA, 196",08023,27.0,1759269304.0
500.0,ELECTRICBIKESTATION,41.4117633,2.1453424,"C/ ARGENTERA, 23",08023,23.0,1759269304.0
501.0,ELECTRICBIKESTATION,41.4052698,2.1420204,"C/ ELISA, 1",08023,16.0,1759269304.0
502.0,ELECTRICBIKESTATION,41.4074444,2.1492066,"AV. VALLCARCA, 11",08023,19.0,1759269304.0
503.0,ELECTRICBIKESTATION,41.4095926,2.1524953,"C/ MAIGNON, 31-41",08024,30.0,1759269304.0
504.0,ELECTRICBIKESTATION,41.4092333,2.1557747,"C/ MASSENS, 76",08024,28.0,1759269304.0
505.0,ELECTRICBIKESTATION,41.4145614,2.1658677,"C/ CAMÃLIES, 78",08024,27.0,1759269304.0
506.0,ELECTRICBIKESTATION,41.4191957,2.1718497,"C/ GARRIGA I ROCA, 2",08041,15.0,1759269304.0
507.0,ELECTRICBIKESTATION,41.4107641,2.1640965,"C/ SARDENYA, 494",08024,24.0,1759269304.0
508.0,ELECTRICBIKESTATION,41.4090922,2.1656378,"C/ SARDENYA, 465",08025,27.0,1759269304.0
509.0,ELECTRICBIKESTATION,41.3989713,2.1606736,"C/ TORRENT DE L'OLLA, 11",08012,32.0,1759269304.0
510.0,ELECTRICBIKESTATION,41.3989151,2.1564253,"C/ GRAN DE GRÃCIA, 37",08012,27.0,1759269304.0
511.0,ELECTRICBIKESTATION,41.4006862,2.1543317,"C/ GRAN DE GRÃCIA, 91",08012,20.0,1759269304.0
512.0,ELECTRICBIKESTATION,41.4000778,2.1326911,"C/ D'ALACANT, 12",08017,27.0,1759269304.0
513.0,ELECTRICBIKESTATION,41.399017,2.124329,"VIA AUGUSTA, 317",08017,28.0,1759269304.0
514.0,ELECTRICBIKESTATION,41.4095069,2.1885055,"C/ ARAGÃ, 614",08018,24.0,1759269304.0
515.0,ELECTRICBIKESTATION,41.4352071,2.1948002,"C/ SANT ADRIÃ, 43",08030,24.0,1759269304.0
516.0,ELECTRICBIKESTATION,41.4354601,2.2001569,"C/ SANT ADRIÃ, 88",08030,21.0,1759269304.0
517.0,ELECTRICBIKESTATION,41.462095,2.178959,"AV. RASOS DE PEGUERA, 10",08033,20.0,1759269304.0
518.0,ELECTRICBIKESTATION,41.4246885,2.1570492,"C/ LLOBREGÃS, 115",08032,27.0,1759269304.0
519.0,ELECTRICBIKESTATION,41.4246548,2.166289,"C/ PEDRELL, 52",08032,24.0,1759269304.0
526.0,ELECTRICBIKESTATION,41.3683855,2.1645038,C/ TARONGERS | AV. MIRAMAR (TELEFÃRIC),08038,27.0,1759269304.0
527.0,ELECTRICBIKESTATION,41.3619729005392,2.15432161045075,"PG. OLIMPIC, 8",08038,36.0,1759269304.0
537.0,ELECTRICBIKESTATION,41.3653602,2.1476099,"AV. ESTADI, 12",08038,40.0,1759269304.0
538.0,ELECTRICBIKESTATION,41.3663147,2.1522059,"AV. ESTADI, 38",08038,24.0,1759269304.0
539.0,ELECTRICBIKESTATION,41.3721749,2.1602153,"C/ FRANÃA XICA, 4",08004,16.0,1759269304.0
540.0,ELECTRICBIKESTATION,41.3693483,2.1426008,"C/ MANDONI, 6",08004,20.0,1759269304.0
541.0,ELECTRICBIKESTATION,41.3614158,2.1476169,"C/ MARBRE, 2",08038,28.0,1759269304.0
542.0,VALET,41.3745380911102,2.18921691326618,Copa AmÃ©rica Barcelona 2024,,1.0,1759269304.0
543.0,VALET,41.3838298564072,2.19137099384841,Copa AmÃ©rica Barcelona 2024,,1.0,1759269304.0
544.0,ELECTRICBIKESTATION,41.37049,2.148729,"C/ MONTFAR, 1",08004,24.0,1759269304.0
547.0,ELECTRICBIKESTATION,41.38997,2.15772,"C/ MALLORCA, 194 (xamfrÃ )",08036,23.0,1759269304.0
553.0,ELECTRICBIKESTATION,41.4005123,2.1518158,"VIA AUGUSTA, 68",08006,32.0,1759269304.0
554.0,ELECTRICBIKESTATION,41.3957844,2.1468644,"C/ AVENIR, 35",08021,23.0,1759269304.0
558.0,ELECTRICBIKESTATION,41.4209497,2.1768396,"RBLA MUNTANYA, 49",08041,36.0,1759269304.0
561.0,ELECTRICBIKESTATION,41.3900749643978,2.12649638895492,"C/ MANILA, 53",08034,24.0,1759269304.0
563.0,ELECTRICBIKESTATION,41.38952,2.13862,"C/ ENTENÃA, 301",08029,24.0,1759269304.0
564.0,ELECTRICBIKESTATION,41.3744342365138,2.17486130472679,"C/ CARRERA, 1",08004,28.0,1759269304.0
565.0,ELECTRICBIKESTATION,41.4321492376238,2.20548960446323,"C/ FRA JUNÃPER SERRA, 53 | C/ SANTANDER",08020,28.0,1759269304.0
566.0,ELECTRICBIKESTATION,41.4135108,2.2093559,"C/ CRISTÃBAL DE MOURA, 163 (xamfrÃ )",08019,17.0,1759269304.0
567.0,ELECTRICBIKESTATION,41.39816,2.20085,"C/ RAMON TURRÃ, 182 (xamfrÃ )",08005,23.0,1759269304.0
568.0,ELECTRICBIKESTATION,41.4134658326881,2.13520478647346,"C/ ROMÃN MACAYA, 8",08022,24.0,1759269304.0
569.0,ELECTRICBIKESTATION,41.410472,2.131204,"C/ QUATRE CAMINS, 46",08022,28.0,1759269304.0
572.0,ELECTRICBIKESTATION,41.4341809929127,2.15187841563274,"AV. CAN MARCET, 3",08035,24.0,1759269304.0
573.0,ELECTRICBIKESTATION,41.4249916795074,2.14819656044664," AV. MARTÃ CODOLAR, 2 | COLL I ALENTORN",08035,20.0,1759269304.0
577.0,ELECTRICBIKESTATION,41.4237747,2.1546161,"PTGE. CALAFELL, 3",08032,23.0,1759269304.0
581.0,ELECTRICBIKESTATION,41.426778,2.138417,"AV. JORDÃ, 18",08035,27.0,1759269304.0
582.0,ELECTRICBIKESTATION,41.4250608907384,2.14117169130441,"C/ JUDEA, 1",08035,31.0,1759269304.0
595.0,ELECTRICBIKESTATION,41.394576,2.169295,"C/ BRUC, 88",08009,16.0,1759269304.0
596.0,ELECTRICBIKESTATION,41.392639960504,2.1696469558197,"C/ DIPUTACIÃ, 303",08009,23.0,1759269304.0
597.0,ELECTRICBIKESTATION,41.3959653,2.1635462,"C/ PROVENÃA, 310",,28.0,1759269304.0
598.0,ELECTRICBIKESTATION,41.395821,2.16728,"C/ BRUC, 103 (xamfrÃ )",08009,23.0,1759269304.0
599.0,ELECTRICBIKESTATION,41.3950976,2.1666929,"C/ VALÃNCIA, 312 (xamfrÃ )",08009,23.0,1759269304.0
600.0,ELECTRICBIKESTATION,41.39187,2.16202,"C/ VALÃNCIA, 237",08007,24.0,1759269304.0
602.0,ELECTRICBIKESTATION,41.4081139,2.176757,"C/ ROSSELLÃ, 497 (xamfrÃ )",,20.0,1759269304.0
603.0,ELECTRICBIKESTATION,41.4093189006091,2.17657691610016,"C/ CÃRSEGA, 612 (xamfrÃ )",08025,24.0,1759269304.0
604.0,ELECTRICBIKESTATION,41.4079467,2.1748603,"C/ CÃRSEGA, 578",,28.0,1759269304.0
608.0,ELECTRICBIKESTATION,41.3990872310746,2.18839414292221,"C/ PAMPLONA, 116 (xamfrÃ )",08018,24.0,1759269304.0
609.0,ELECTRICBIKESTATION,41.3984589,2.1937281,"C/ ÃVILA, 94",08018,24.0,1759269304.0
610.0,ELECTRICBIKESTATION,41.3990190831577,2.1928972716948,"C/ ÃVILA, 102",08018,27.0,1759269304.0
